chr	start	end	x	y	z
chr19	17495000	17500000	-0.066279567005173	-0.0146763288852694	-0.0674466850393929
chr19	17500000	17505000	-0.0680861769357023	-0.0154851574988618	-0.0671873543543782
chr19	17505000	17510000	-0.0683379459816173	-0.0143268226366955	-0.0670423845025185
chr19	17510000	17515000	-0.0680503156158863	-0.0135771775548787	-0.0666453814642266
chr19	17515000	17520000	-0.0691608302657322	-0.0146447869239993	-0.066691906142414
chr19	17520000	17525000	-0.0703258707848363	-0.015948269655199	-0.0676545175326315
chr19	17525000	17530000	-0.0697869724172271	-0.0164986912336009	-0.0690453375238503
chr19	17530000	17535000	-0.0692920430784894	-0.0158837812626506	-0.0702851798482604
chr19	17535000	17540000	-0.0704458423176103	-0.0165620069955848	-0.0705080948097951
chr19	17540000	17545000	-0.0692324786028809	-0.0162221329084759	-0.0706754549449429
chr19	17545000	17550000	-0.0691558306900253	-0.0153723129174001	-0.0721579283596707
chr19	17550000	17555000	-0.0706477736000804	-0.01552711591759	-0.0715250432144334
chr19	17555000	17560000	-0.0692945595143979	-0.0150188947762198	-0.0710125806407102
chr19	17560000	17565000	-0.068081824764023	-0.0140166346212238	-0.0723173379650674
chr19	17565000	17570000	-0.0698230574911487	-0.0145217532593469	-0.0730141000921452
chr19	17570000	17575000	-0.0705275859436776	-0.0148615024644662	-0.0731912531964941
chr19	17575000	17580000	-0.0720679937089629	-0.0151316840357274	-0.0738927517827913
chr19	17580000	17585000	-0.0761010367176289	-0.0165313384226904	-0.0737489326272207
chr19	17585000	17590000	-0.0764046829111913	-0.0163580882416584	-0.0730706284752601
chr19	17590000	17595000	-0.0782572770730862	-0.0155646381376402	-0.0729486822496855
chr19	17595000	17600000	-0.0833729317741053	-0.0156962562847869	-0.0715274331469122
chr19	17600000	17605000	-0.0833942198810714	-0.0150015146426454	-0.0711006356981159
chr19	17605000	17610000	-0.0838854589029542	-0.0142122312437263	-0.0726998745245675
chr19	17610000	17615000	-0.0882919638013141	-0.0136919128934982	-0.0737942957300209
chr19	17615000	17620000	-0.0899137860185282	-0.0135372212218323	-0.0749635267929446
chr19	17620000	17625000	-0.0882144619274318	-0.013569862187154	-0.0752647764704436
chr19	17625000	17630000	-0.0885007329274758	-0.01234051038946	-0.0737022182025853
chr19	17630000	17635000	-0.0880686618279716	-0.0115298467739808	-0.0738065582171459
chr19	17635000	17640000	-0.088634177028491	-0.0116504952582272	-0.0745127383981128
chr19	17640000	17645000	-0.0915204954806861	-0.0109468640068134	-0.0756392241070657
chr19	17645000	17650000	-0.0924268504030657	-0.0107796849856848	-0.0764726364132882
chr19	17650000	17655000	-0.094258394192465	-0.00962419713494126	-0.075177850911073
chr19	17655000	17660000	-0.096870230809449	-0.00831656751194097	-0.0734610573327187
chr19	17660000	17665000	-0.0983589573055774	-0.00548973700067857	-0.0725555336434511
chr19	17665000	17670000	-0.0993603891608449	-0.00182417560492222	-0.0718458847749026
chr19	17670000	17675000	-0.0996137325564021	-0.000214587203584011	-0.0712723885323769
chr19	17675000	17680000	-0.0998643600572261	0.0014507297449757	-0.0701637044541193
chr19	17680000	17685000	-0.0995771826879571	0.000898978536618215	-0.0709470892788973
chr19	17685000	17690000	-0.0973691463001678	-0.000650693535657066	-0.0763288772355927
chr19	17690000	17695000	-0.0978226592273871	-0.000745992328307603	-0.0782879127530066
chr19	17695000	17700000	-0.0999820302657239	0.00199357229593702	-0.0762067598246492
chr19	17700000	17705000	-0.100683921457365	0.00310918960109822	-0.076629340494079
chr19	17705000	17710000	-0.100834069623454	0.000942030119924593	-0.0779255891562072
chr19	17710000	17715000	-0.100566717322059	0.00157990271485119	-0.0766325369485306
chr19	17715000	17720000	-0.101046636716975	0.00271767629850008	-0.0754781603073562
chr19	17720000	17725000	-0.101317902032798	0.0032839990253847	-0.0755358824429592
chr19	17725000	17730000	-0.100180783993652	0.00596596578989729	-0.0772178718038155
chr19	17730000	17735000	-0.0996538228224057	0.00636049286445342	-0.078554251446805
chr19	17735000	17740000	-0.0993785382145094	0.00622303513989163	-0.0782473132350837
chr19	17740000	17745000	-0.0991190830472154	0.00726979275504838	-0.0777417784660453
chr19	17745000	17750000	-0.099858781574256	0.00927204430195571	-0.0755781540779161
chr19	17750000	17755000	-0.100199595082491	0.0114243934493215	-0.0719007978335386
chr19	17755000	17760000	-0.0999152155232147	0.0107085125845722	-0.0712126927073315
chr19	17760000	17765000	-0.096744172282321	0.00934809999282162	-0.0760318118980358
chr19	17765000	17770000	-0.0956576063214937	0.00965900119103443	-0.077659067862941
chr19	17770000	17775000	-0.0976817352990847	0.0122698638642751	-0.0762165052789743
chr19	17775000	17780000	-0.0974092956420182	0.0152795683706559	-0.0755382465711188
chr19	17780000	17785000	-0.0977278565809326	0.01512621148164	-0.0752238165587465
chr19	17785000	17790000	-0.0982463379285861	0.0138813336517658	-0.0753188089774492
chr19	17790000	17795000	-0.0969992523146171	0.0132873349498588	-0.0774606635975087
chr19	17795000	17800000	-0.0958890693297833	0.0134832206939646	-0.0800136610941855
chr19	17800000	17805000	-0.0938236028777603	0.0152673583178146	-0.0805615536257346
chr19	17805000	17810000	-0.0915777068256741	0.0167966757326946	-0.0820495688984716
chr19	17810000	17815000	-0.091342194040821	0.0191194892263374	-0.0808003263650304
chr19	17815000	17820000	-0.0872928516609656	0.0204906626482305	-0.0795206621093371
chr19	17820000	17825000	-0.0843397039605146	0.020495623873334	-0.0799456161075502
chr19	17825000	17830000	-0.0857400048490553	0.021519993328907	-0.0790482686616194
chr19	17830000	17835000	-0.0876061820806368	0.0214744866194956	-0.0789432668116582
chr19	17835000	17840000	-0.0848405662878036	0.0196893666411166	-0.0806490696097689
chr19	17840000	17845000	-0.0811306391718622	0.0202017243212234	-0.0815730723660079
chr19	17845000	17850000	-0.0804314031063733	0.0221792740714578	-0.0802200768114671
chr19	17850000	17855000	-0.0823744131347931	0.0224038243997355	-0.0793645468417136
chr19	17855000	17860000	-0.083751787062654	0.0207069760830543	-0.0821968379999058
chr19	17860000	17865000	-0.080441894548225	0.0192797298023138	-0.0850673303347635
chr19	17865000	17870000	-0.0761777525883453	0.0207485139924914	-0.0833854266432959
chr19	17870000	17875000	-0.0724789328760937	0.0213036629445097	-0.0820196793328158
chr19	17875000	17880000	-0.073591751493253	0.0222016581913177	-0.0798725296956083
chr19	17880000	17885000	-0.0760166438882693	0.0233767143810267	-0.0801629115106435
chr19	17885000	17890000	-0.0741996981660103	0.0221773081727632	-0.0826160178322789
chr19	17890000	17895000	-0.0725875257918517	0.0224611033307284	-0.0820380894399962
chr19	17895000	17900000	-0.0728550035468104	0.0232417862429801	-0.0818177495146681
chr19	17900000	17905000	-0.0713014822882436	0.02358019344959	-0.0803636121570186
chr19	17905000	17910000	-0.0698430197828984	0.0220225987055182	-0.0822508415760077
chr19	17910000	17915000	-0.070800205187575	0.0215008735622881	-0.0852837604854685
chr19	17915000	17920000	-0.0711948321372593	0.0222009680606549	-0.0850372658804871
chr19	17920000	17925000	-0.0695558727357855	0.0229067820646715	-0.0832398255766516
chr19	17925000	17930000	-0.0698736880252649	0.0242288138706209	-0.0811287896731116
chr19	17930000	17935000	-0.0726220612709997	0.0210526267800978	-0.0767740543382119
chr19	17935000	17940000	-0.0714797106631494	0.0187024095476253	-0.0746648965116549
chr19	17940000	17945000	-0.0679453498337722	0.0208680227011298	-0.0766531662876433
chr19	17945000	17950000	-0.0660274306165099	0.0222381257023564	-0.0771552455814292
chr19	17950000	17955000	-0.0667014613325037	0.0240464771813898	-0.0776046453711522
chr19	17955000	17960000	-0.0673774917326682	0.0250807167500456	-0.078047211899969
chr19	17960000	17965000	-0.0678055167953099	0.0236284390932708	-0.0811211444575116
chr19	17965000	17970000	-0.0682195564380951	0.0235986287869422	-0.0812243658418926
chr19	17970000	17975000	-0.0681694000555869	0.0249346263357879	-0.0787498530544633
chr19	17975000	17980000	-0.0669586962194972	0.0244413214638286	-0.0788948945264823
chr19	17980000	17985000	-0.0645077835743806	0.0226546321325608	-0.0811723048181632
chr19	17985000	17990000	-0.0625947355427524	0.0222361165741178	-0.0803336557822436
chr19	17990000	17995000	-0.0618900272322876	0.0226069493170249	-0.0778516245950052
chr19	17995000	18000000	-0.0650068879984527	0.0254148048205831	-0.0836257523357387
chr19	18000000	18005000	-0.063305912564404	0.0269590878405496	-0.0900231483681487
chr19	18005000	18010000	-0.0650035960107869	0.0279696563074584	-0.0910249057289518
chr19	18010000	18015000	-0.069160247290906	0.0309792953549971	-0.0910140621246188
chr19	18015000	18020000	-0.0664963641364335	0.0306429621389496	-0.0914917414106397
chr19	18020000	18025000	-0.0617698430120398	0.0263403279050672	-0.0923229697690469
chr19	18025000	18030000	-0.0591192846392377	0.023253674669272	-0.093913864371704
chr19	18030000	18035000	-0.0639063912909414	0.023013427413023	-0.0950232727214425
chr19	18035000	18040000	-0.0700442999627102	0.024041519851692	-0.095507531721719
chr19	18040000	18045000	-0.0706981661171482	0.0247207469390626	-0.096004916593202
chr19	18045000	18050000	-0.0697217335809798	0.0243629857952163	-0.0954121593850106
chr19	18050000	18055000	-0.0653378073821876	0.0227854566561063	-0.0938006605771981
chr19	18055000	18060000	-0.0612613206890752	0.0233195991020364	-0.0932705752123968
chr19	18060000	18065000	-0.0646844354735528	0.0245501768817908	-0.0940856561555549
chr19	18065000	18070000	-0.067952675247201	0.0235513726901326	-0.0948266980136356
chr19	18070000	18075000	-0.0685838242452212	0.0252516657637291	-0.0942604571050023
chr19	18075000	18080000	-0.069585315698517	0.0262372270124368	-0.0940706610368045
chr19	18080000	18085000	-0.067750770980177	0.0258097906092555	-0.0944202979103529
chr19	18085000	18090000	-0.0671309908216721	0.0253628195953117	-0.0940978206050903
chr19	18090000	18095000	-0.066179013647106	0.0255429413200111	-0.0900020058889899
chr19	18095000	18100000	-0.0635222946597699	0.0267526897999583	-0.0878749197358474
chr19	18100000	18105000	-0.0690469852571743	0.0255840629722613	-0.0892151979858026
chr19	18105000	18110000	-0.0760739806577311	0.024110231509155	-0.0894135493294576
chr19	18110000	18115000	-0.0779953534634748	0.0227699861542491	-0.0917870956554154
chr19	18115000	18120000	-0.0785788721337985	0.0220978456564865	-0.0934298904387185
chr19	18120000	18125000	-0.0786138809447486	0.0230106633115096	-0.0937424017868742
chr19	18125000	18130000	-0.0785192755418928	0.0218851553194214	-0.0940710012650416
chr19	18130000	18135000	-0.0790684017785106	0.0208540413425678	-0.0931078221241847
chr19	18135000	18140000	-0.07769927834419	0.0237935996912324	-0.0892572840812846
chr19	18140000	18145000	-0.0756087391483769	0.0242622714785112	-0.0886270887907564
chr19	18145000	18150000	-0.0761133508329211	0.0206482247854592	-0.0915143453760905
chr19	18150000	18155000	-0.077742805093434	0.0170304878271232	-0.0927287718615966
chr19	18155000	18160000	-0.074839943366181	0.0175110471622374	-0.0940464788193329
chr19	18160000	18165000	-0.073174158928922	0.0196734624415698	-0.0937195362239567
chr19	18165000	18170000	-0.0752152089393246	0.0207909034468708	-0.0909096602279556
chr19	18170000	18175000	-0.074952859403564	0.0209408909806055	-0.0910629915817233
chr19	18175000	18180000	-0.0755392191220885	0.0184590733945411	-0.0933461830135478
chr19	18180000	18185000	-0.0787205403819581	0.017907853501601	-0.0923008484710726
chr19	18185000	18190000	-0.0783360104222469	0.0205168091125611	-0.090507896754289
chr19	18190000	18195000	-0.0724686931261315	0.0208410471073025	-0.090231948698642
chr19	18195000	18200000	-0.0691022221607844	0.021604921196959	-0.0892440388199496
chr19	18200000	18205000	-0.0721574678583628	0.0217222060897272	-0.0882381023458159
chr19	18205000	18210000	-0.0735520346969886	0.0188009733880834	-0.0896987868703009
chr19	18210000	18215000	-0.0734177369987006	0.0162132500913674	-0.0908674083259946
chr19	18215000	18220000	-0.0735316381588854	0.0132958165088217	-0.0907191594304558
chr19	18220000	18225000	-0.0656207971882768	0.0130139812437132	-0.0886050998947089
chr19	18225000	18230000	-0.0601364138842374	0.0172851313841085	-0.0840136212153748
chr19	18230000	18235000	-0.0681992410286543	0.0183253074243681	-0.08258724806066
chr19	18235000	18240000	-0.0746898339944819	0.0123778576585653	-0.0853630315419911
chr19	18240000	18245000	-0.0723113173540714	0.0106715757379246	-0.0843024494517451
chr19	18245000	18250000	-0.0708675606935523	0.0104350709181773	-0.0842200428412479
chr19	18250000	18255000	-0.0735426622260938	0.00719834994911747	-0.086708848753812
chr19	18255000	18260000	-0.0717898330582885	0.00402243657165993	-0.0869688859757478
chr19	18260000	18265000	-0.0677661133136297	0.00134061922393405	-0.0864330591360312
chr19	18265000	18270000	-0.0670901165416546	-0.00194284277358612	-0.0839917830027494
chr19	18270000	18275000	-0.0631658901607136	-0.00334983432057968	-0.0830426172855907
chr19	18275000	18280000	-0.059652471367225	-0.00251541491958275	-0.0844454635430851
chr19	18280000	18285000	-0.0594166476086064	0.00192284691882009	-0.0810670774479584
chr19	18285000	18290000	-0.056064040749502	0.00590839854041179	-0.0765973399459262
chr19	18290000	18295000	-0.0576084523630893	0.00223607028160956	-0.0781272987638921
chr19	18295000	18300000	-0.060300176758619	-0.00178032560164591	-0.081064738700474
chr19	18300000	18305000	-0.0604601383440944	-0.00435761779188302	-0.0804315402334179
chr19	18305000	18310000	-0.0631913792515103	-0.00578782726392709	-0.0796759831101204
chr19	18310000	18315000	-0.0646115080936253	-0.00565177607564336	-0.0796557789883256
chr19	18315000	18320000	-0.0668161189663592	-0.00666729422160889	-0.0771563018774644
chr19	18320000	18325000	-0.0680559709512226	-0.00796183878229743	-0.0766843553996867
chr19	18325000	18330000	-0.066030088135265	-0.00836596046783428	-0.0760418142012831
chr19	18330000	18335000	-0.0651680570815246	-0.00814236744181405	-0.0751850893348368
chr19	18335000	18340000	-0.0672241910977036	-0.00796947054714628	-0.0750236330377368
chr19	18340000	18345000	-0.0702337348583466	-0.00848711895529929	-0.0735946273776716
chr19	18345000	18350000	-0.0721141907394562	-0.00890668162472004	-0.0723502132998165
chr19	18350000	18355000	-0.0667912433887795	-0.00714952696037992	-0.0705729888860396
chr19	18355000	18360000	-0.058905981695209	-0.00108271307430458	-0.0694740712352443
chr19	18360000	18365000	-0.0599111533995956	-0.000588263739951175	-0.0704543412354215
chr19	18365000	18370000	-0.0664912633349297	-0.0051805586951205	-0.0706403483684258
chr19	18370000	18375000	-0.0701486558730629	-0.00622434916516108	-0.068134481468026
chr19	18375000	18380000	-0.0703414602308626	-0.00710587974107106	-0.0661734599437688
chr19	18380000	18385000	-0.068527968077615	-0.00716597950883636	-0.0651756734246218
chr19	18385000	18390000	-0.0690894040378132	-0.00698539433143608	-0.0652779978820726
chr19	18390000	18395000	-0.0696276184842203	-0.00741973884386725	-0.0664597520907634
chr19	18395000	18400000	-0.0709247266353051	-0.00678983797145999	-0.0651288323480163
chr19	18400000	18405000	-0.0730101043506047	-0.00634637207016188	-0.0644941764338051
chr19	18405000	18410000	-0.0733862175774541	-0.0064810039685623	-0.0654139104134697
chr19	18410000	18415000	-0.0754016238264129	-0.0051628086458577	-0.0638416569663504
chr19	18415000	18420000	-0.0757885447048535	-0.00470359455592346	-0.0627332452432425
chr19	18420000	18425000	-0.0744762209001036	-0.0058295879848725	-0.0630659632310742
chr19	18425000	18430000	-0.0686617476508386	-0.00548097955448144	-0.0637235629346272
chr19	18430000	18435000	-0.0651378667448146	-0.00418570840164153	-0.0633660650816339
chr19	18435000	18440000	-0.066949776666472	-0.0041326604203721	-0.0615916955849306
chr19	18440000	18445000	-0.0638277664090612	0.0013062067303214	-0.0641217665128987
chr19	18445000	18450000	-0.0596347246583403	0.00442906359687692	-0.0663146935815081
chr19	18450000	18455000	-0.0634393176172702	-0.0000074823047020848	-0.0635567726749806
chr19	18455000	18460000	-0.0700632768833232	-0.00196835142049919	-0.0602901097269211
chr19	18460000	18465000	-0.072438165232614	-0.00225187465736718	-0.0584723399629743
chr19	18465000	18470000	-0.0739007736984652	-0.00145660583781035	-0.0574767401851853
chr19	18470000	18475000	-0.0737510811283902	-0.00176408830117209	-0.0568673208727245
chr19	18475000	18480000	-0.0707149939036196	-0.00277767266424138	-0.0573548918814819
chr19	18480000	18485000	-0.065468429987804	0.000658191770717826	-0.0605164366166437
chr19	18485000	18490000	-0.0663479211539681	0.0019621125798701	-0.0606270973785133
chr19	18490000	18495000	-0.0731725106432646	-0.000219957874708548	-0.0577694863584664
chr19	18495000	18500000	-0.0755917201150541	0.0000405344476884276	-0.057073740949529
chr19	18500000	18505000	-0.0749121658616651	0.000173523442492952	-0.0564436254881078
chr19	18505000	18510000	-0.0766042937830989	0.00105195276077407	-0.0553767679107357
chr19	18510000	18515000	-0.0785495431821504	0.0025850883181829	-0.0539651486551716
chr19	18515000	18520000	-0.0765619950117445	0.00213666097992979	-0.0535738942136087
chr19	18520000	18525000	-0.0753896307283713	0.00338396253824753	-0.0533785622623801
chr19	18525000	18530000	-0.074418213659626	0.00479635086990093	-0.0540405346141894
chr19	18530000	18535000	-0.0740539093804066	0.0071640234421476	-0.0552437299574673
chr19	18535000	18540000	-0.0767619065982591	0.0099257565728126	-0.0545463221090858
chr19	18540000	18545000	-0.0781942459794364	0.00951703442363373	-0.053011785431151
chr19	18545000	18550000	-0.0779970406489705	0.0107405343247339	-0.0514699414802174
chr19	18550000	18555000	-0.0785793148468326	0.0153142564406485	-0.0508368547918936
chr19	18555000	18560000	-0.0779275630506027	0.018294839955329	-0.05039181719914
chr19	18560000	18565000	-0.0770054151726865	0.0201056602848796	-0.0505994794340118
chr19	18565000	18570000	-0.0764201076824176	0.0220157552769113	-0.0501217224634201
chr19	18570000	18575000	-0.0752898559434653	0.0243245609950791	-0.0493367448525464
chr19	18575000	18580000	-0.074879747999089	0.0257319802755752	-0.0492607933355187
chr19	18580000	18585000	-0.0740833575379947	0.0266592554380999	-0.0485706801052242
chr19	18585000	18590000	-0.0742113468504092	0.0288143716311113	-0.0483728362152936
chr19	18590000	18595000	-0.0736203385837793	0.0283725711049784	-0.0461387430018622
chr19	18595000	18600000	-0.0718128725082561	0.0291766693820665	-0.0455235132612676
chr19	18600000	18605000	-0.0709715131577881	0.0317409192167273	-0.0470365240353784
chr19	18605000	18610000	-0.0706192055239238	0.033271079517003	-0.0486288021590978
chr19	18610000	18615000	-0.0695575961067808	0.0344470258401984	-0.0488589394559303
chr19	18615000	18620000	-0.0683869331296862	0.037008960682264	-0.0508902399648837
chr19	18620000	18625000	-0.0679166123165703	0.0388331591680054	-0.0520508281102681
chr19	18625000	18630000	-0.0670119480549592	0.0403605156651049	-0.0503206469289948
chr19	18630000	18635000	-0.0653266537689262	0.0418157050952955	-0.0507612011024074
chr19	18635000	18640000	-0.064134407451848	0.0415127787868718	-0.0497193773225245
chr19	18640000	18645000	-0.0649396259443482	0.0409620833307853	-0.0480520976368892
chr19	18645000	18650000	-0.0640720500399604	0.0418071748305829	-0.0481439635954687
chr19	18650000	18655000	-0.0621782421813436	0.0427817101899677	-0.0500992666673633
chr19	18655000	18660000	-0.0621448711188847	0.0400250887317294	-0.0482551505158963
chr19	18660000	18665000	-0.0619804472039123	0.0397932229427328	-0.0459614920790838
chr19	18665000	18670000	-0.0605613981141533	0.0429246934610362	-0.0472536141921529
chr19	18670000	18675000	-0.0597187460090157	0.0437951255315458	-0.0490590347599557
chr19	18675000	18680000	-0.0604682442835608	0.043510096439427	-0.0506834380293745
chr19	18680000	18685000	-0.0611566669727169	0.0441415564500309	-0.0531288326696148
chr19	18685000	18690000	-0.0604025354105481	0.0420769717218391	-0.0509234224087872
chr19	18690000	18695000	-0.0577851305809964	0.039905747505417	-0.0476095914145105
chr19	18695000	18700000	-0.0561613826938339	0.0424611295848745	-0.0503871332635808
chr19	18700000	18705000	-0.0566292425748124	0.0440085648479447	-0.0524233369335354
chr19	18705000	18710000	-0.0573497898069725	0.0453244357752295	-0.0525819963794002
chr19	18710000	18715000	-0.0561233027724276	0.0427175858984081	-0.0496820925205476
chr19	18715000	18720000	-0.0550525903652694	0.0392201470313922	-0.0490418737969498
chr19	18720000	18725000	-0.0537629221744311	0.0391996367239194	-0.0499359210825463
chr19	18725000	18730000	-0.0515242120000851	0.035361155259982	-0.047929041634955
chr19	18730000	18735000	-0.0498370011290041	0.0326973022267237	-0.0474101891838878
chr19	18735000	18740000	-0.0486512642423589	0.0300551424687472	-0.0463542764724945
chr19	18740000	18745000	-0.0480626844931775	0.027996347196116	-0.0450963962253968
chr19	18745000	18750000	-0.048524921736596	0.031809892358084	-0.0472582258665701
chr19	18750000	18755000	-0.0483087969301645	0.0338354460669673	-0.0493276151428859
chr19	18755000	18760000	-0.0472252261276224	0.0271726081060239	-0.0484416119649824
chr19	18760000	18765000	-0.0467377824435909	0.0242783778155482	-0.0476870654224932
chr19	18765000	18770000	-0.0449701843928055	0.0256935665923844	-0.0468888525102252
chr19	18770000	18775000	-0.0439264188076111	0.021374712104365	-0.0449819069849796
chr19	18775000	18780000	-0.0431329909437921	0.0176602531314913	-0.0452381158601732
chr19	18780000	18785000	-0.041608524280612	0.0177032608245383	-0.0472044617428209
chr19	18785000	18790000	-0.041208199871782	0.0238443998591942	-0.0504087070316928
chr19	18790000	18795000	-0.0414589005540309	0.0299912399651068	-0.0535721387030566
chr19	18795000	18800000	-0.0414784384273297	0.0322360140111122	-0.0547201654814242
chr19	18800000	18805000	-0.0418333141798599	0.0339125569771862	-0.0581893719316015
chr19	18805000	18810000	-0.0433398345188535	0.0347197886183965	-0.0612396524070107
chr19	18810000	18815000	-0.0435394563507225	0.0340057455778489	-0.0596297968612486
chr19	18815000	18820000	-0.0429956553072434	0.0310176727522411	-0.0547102546621902
chr19	18820000	18825000	-0.0428235402970974	0.0306144081272381	-0.0529794275656699
chr19	18825000	18830000	-0.0430298534864501	0.0306913521320145	-0.0523097450868263
chr19	18830000	18835000	-0.0429873743913891	0.0281729252065968	-0.051509880615036
chr19	18835000	18840000	-0.0418169011311666	0.02518615943105	-0.0523135364036532
chr19	18840000	18845000	-0.0391423198685467	0.0233145039194528	-0.0553202422270619
chr19	18845000	18850000	-0.0369369092106504	0.0237691153050683	-0.062071000882112
chr19	18850000	18855000	-0.0365430252247132	0.020067477832429	-0.0631525296772191
chr19	18855000	18860000	-0.0350708932133139	0.0143677538711097	-0.0600163971657337
chr19	18860000	18865000	-0.0326433351630869	0.0124459322821825	-0.0604454746546841
chr19	18865000	18870000	-0.0304426834551989	0.0118910124085105	-0.0622328569158098
chr19	18870000	18875000	-0.0290116267438832	0.0153750766972706	-0.0643981006673972
chr19	18875000	18880000	-0.0294371648625185	0.0196698450056446	-0.0694848517429143
chr19	18880000	18885000	-0.0291170713337896	0.0188366641266529	-0.0712113678035013
chr19	18885000	18890000	-0.0283064101959787	0.0159452680902802	-0.0683957142990776
chr19	18890000	18895000	-0.0295419730869667	0.0136452818069459	-0.0691333617503679
chr19	18895000	18900000	-0.0296302835444146	0.0110538601220372	-0.0694620845537333
chr19	18900000	18905000	-0.0286517051836136	0.00887374733340261	-0.0681852855828668
chr19	18905000	18910000	-0.0288928615441336	0.0098964046542317	-0.0712471335147718
chr19	18910000	18915000	-0.0315312038027929	0.0135523596637261	-0.0764068438142127
chr19	18915000	18920000	-0.0395569944162887	0.0167670049611944	-0.0775660454305889
chr19	18920000	18925000	-0.0401528478592074	0.0175106076526882	-0.0764989799768119
chr19	18925000	18930000	-0.0342338576982569	0.0178006517058587	-0.0783098199343525
chr19	18930000	18935000	-0.0316671180781463	0.0160262771135359	-0.0782613877109341
chr19	18935000	18940000	-0.0279379563503836	0.012028126107102	-0.0752483646105801
chr19	18940000	18945000	-0.0243059769601663	0.0113033917813524	-0.0724678037837592
chr19	18945000	18950000	-0.0225927537812731	0.0113867763494414	-0.0714311946088699
chr19	18950000	18955000	-0.0229948132511204	0.0101685576529906	-0.0732286253100781
chr19	18955000	18960000	-0.0240582241840636	0.012549776304397	-0.0757335755230645
chr19	18960000	18965000	-0.0247228285934184	0.0124607920740865	-0.0743864669680951
chr19	18965000	18970000	-0.0242138717584673	0.00778263678536152	-0.0725323394398899
chr19	18970000	18975000	-0.0240022710016711	0.00670875408276612	-0.0739509103336362
chr19	18975000	18980000	-0.0249698177087211	0.0088474195532852	-0.0761336052532535
chr19	18980000	18985000	-0.0265381285416918	0.00902355249022212	-0.0758200343083681
chr19	18985000	18990000	-0.0268115995743123	0.00552396965755928	-0.0733271898435431
chr19	18990000	18995000	-0.0248570183045045	0.00590413631004814	-0.0739397432714638
chr19	18995000	19000000	-0.0288536934873761	0.00576635434018104	-0.0700078338333018
chr19	19000000	19005000	-0.0350962553817454	-0.0000767108358116552	-0.0630969220781316
chr19	19005000	19010000	-0.0352158256211064	-0.00432390702726579	-0.0620745660952613
chr19	19010000	19015000	-0.0361324936394919	-0.00767513615116089	-0.0630492972773594
chr19	19015000	19020000	-0.0374796398285835	-0.008927536830389	-0.0632183345585562
chr19	19020000	19025000	-0.0362867190632414	-0.00960639340456822	-0.061843808103376
chr19	19025000	19030000	-0.0363079676559207	-0.011515623205693	-0.0619186866382009
chr19	19030000	19035000	-0.0362250242843792	-0.0143554695624424	-0.0612446401365686
chr19	19035000	19040000	-0.0352088014531363	-0.0134898909337903	-0.0591524516726059
chr19	19040000	19045000	-0.0357499257481084	-0.0115218442934153	-0.0592399117409813
chr19	19045000	19050000	-0.0349717497873767	-0.0112057355889693	-0.0581892711294726
chr19	19050000	19055000	-0.0341939953528345	-0.0134109847373657	-0.0579633991015678
chr19	19055000	19060000	-0.0325285228111096	-0.0177088861887325	-0.0581965699033501
chr19	19060000	19065000	-0.0328575711545726	-0.0149727080434919	-0.0588406862903787
chr19	19065000	19070000	-0.0349247821023518	-0.010341185701424	-0.0610440640621455
chr19	19070000	19075000	-0.0334501116568524	-0.0108946539254991	-0.0597258412613223
chr19	19075000	19080000	-0.0324388022974805	-0.0121949544580267	-0.0584402120177242
chr19	19080000	19085000	-0.0313028968869467	-0.0142717637008746	-0.0570667100475088
chr19	19085000	19090000	-0.0308018861477419	-0.0183080036147649	-0.0550392387711491
chr19	19090000	19095000	-0.0315396409414715	-0.0182316969032964	-0.0551920567355667
chr19	19095000	19100000	-0.0311064297483767	-0.0157825739154869	-0.054879857530609
chr19	19100000	19105000	-0.0308810303951698	-0.0141944899961044	-0.0551874074825636
chr19	19105000	19110000	-0.0307981500711994	-0.013665085302305	-0.0557838941345466
chr19	19110000	19115000	-0.0304140322135039	-0.0154681123646702	-0.0538626841515045
chr19	19115000	19120000	-0.0313135521914905	-0.0163548328405244	-0.0528420015409048
chr19	19120000	19125000	-0.0316265582829416	-0.0163999242700097	-0.052281583902098
chr19	19125000	19130000	-0.033684162896065	-0.0164608758878451	-0.0532929958584887
chr19	19130000	19135000	-0.0350034271623287	-0.0154995873993021	-0.0534887573347241
chr19	19135000	19140000	-0.0348953677404864	-0.0150122988896025	-0.0530181464176678
chr19	19140000	19145000	-0.0348956883723165	-0.0143440971705477	-0.0510592391990891
chr19	19145000	19150000	-0.0334797982304898	-0.0132606452267695	-0.0469492308793054
chr19	19150000	19155000	-0.0374920384158887	-0.0115338711634704	-0.0418632341140891
chr19	19155000	19160000	-0.040487953781034	-0.0117457751439843	-0.0339238579272615
chr19	19160000	19165000	-0.0376517897796815	-0.0177866355158635	-0.0321125244079405
chr19	19165000	19170000	-0.0367680649557004	-0.0238042072130035	-0.0404330982798025
chr19	19170000	19175000	-0.0363380880774265	-0.0246280210902518	-0.0493307428549226
chr19	19175000	19180000	-0.0362219946058752	-0.0249466707754541	-0.0526694210399663
chr19	19180000	19185000	-0.0360846784668998	-0.0239847546300576	-0.0527380475048258
chr19	19185000	19190000	-0.0361852779448348	-0.0219692466737432	-0.0527383567544886
chr19	19190000	19195000	-0.0379542950750685	-0.0235377803904911	-0.0542640638026072
